customer_number,customer_register_time,platform,last_login,total_purchase,redeemed_amount
7803,2023-12-01,Web,2024-09-28,5,0
7804,2023-09-09,Web,2024-07-27,25,0
7805,2023-12-15,Web,2024-03-02,30,0
7806,2023-03-13,Web,2023-07-09,53,0
7807,2023-06-14,Web,2024-01-23,70,0
7808,2023-02-18,Mobile,2023-04-17,14,0
7809,2023-02-21,Mobile,2023-09-13,55,20
7810,2023-10-16,Mobile,2024-02-28,23,20
7811,2023-10-05,Web,2024-09-12,19,0
7812,2023-04-24,Referral,2023-11-06,36,0
7813,2023-08-27,Mobile,2024-02-26,3,10
7814,2023-05-13,Web,2024-03-17,9,0
7815,2023-10-01,Referral,2024-07-18,50,0
7816,2023-06-15,Mobile,2024-02-14,21,0
7817,2023-10-20,Mobile,2024-06-25,71,0
7818,2023-08-31,Web,2024-07-30,2,0
7819,2023-11-16,Mobile,2024-03-16,11,0
7820,2023-05-18,Referral,2023-12-16,13,0
7821,2023-03-20,Mobile,2023-10-22,16,0
7822,2023-06-19,Mobile,2024-03-08,129,0
7823,2023-05-03,Mobile,2023-10-17,11,0
7824,2023-06-25,Referral,2024-02-10,21,10
7825,2023-10-27,Web,2024-10-06,23,10
7826,2023-03-23,Mobile,2023-05-30,44,0
7827,2023-03-28,Web,2023-12-03,21,0
7828,2023-08-13,Mobile,2023-09-04,27,10
7829,2023-01-16,Mobile,2023-02-23,41,20
7830,2023-11-06,Web,2024-09-17,3,50
7831,2023-12-24,Mobile,2024-11-15,99,0
7832,2023-06-12,Mobile,2023-12-14,56,0
7833,2023-04-08,Web,2024-03-24,14,50
7834,2023-06-05,Mobile,2023-12-20,39,0
7835,2023-01-02,Web,2023-07-17,43,0
7836,2023-12-16,Mobile,2024-02-25,56,0
7837,2023-06-18,Web,2024-01-17,6,0
7838,2023-11-11,Mobile,2024-04-30,36,0
7839,2023-11-21,Mobile,2024-07-28,1,0
7840,2023-04-02,Mobile,2023-12-07,3,50
7841,2023-06-30,Web,2023-12-17,44,0
7842,2023-08-19,Referral,2024-06-14,50,0
7843,2023-10-28,Mobile,2024-05-30,26,0
7844,2023-05-28,Web,2023-10-12,26,0
7845,2023-10-07,Referral,2024-04-25,41,20
7846,2023-07-08,Web,2024-06-23,70,0
7847,2023-12-13,Mobile,2024-02-04,16,0
7848,2023-12-16,Mobile,2024-02-22,3,0
7849,2023-11-10,Mobile,2024-03-05,54,0
7850,2023-05-08,Referral,2024-05-02,12,0
7851,2023-01-07,Mobile,2023-07-15,4,0
7852,2023-02-16,Web,2023-06-04,28,0
7853,2023-02-22,Referral,2023-09-27,25,10
7854,2023-07-06,Referral,2023-07-15,19,0
7855,2023-02-07,Mobile,2023-06-10,58,0
7856,2023-08-14,Mobile,2024-07-27,9,0
7857,2023-02-22,Web,2023-11-02,0,0
7858,2023-08-12,Mobile,2024-01-30,11,0
7859,2023-06-03,Web,2024-02-04,0,20
7860,2023-02-17,Web,2023-11-28,23,0
7861,2023-12-17,Mobile,2024-08-15,14,0
7862,2023-05-27,Web,2024-04-01,50,0
7863,2023-03-05,Web,2023-09-30,47,0
7864,2023-12-15,Mobile,2024-10-28,17,0
7865,2023-07-01,Web,2023-07-06,7,0
7866,2023-05-05,Web,2023-10-27,16,0
7867,2023-06-28,Web,2023-12-16,30,20
7868,2023-02-08,Web,2023-10-28,6,0
7869,2023-09-17,Mobile,2023-11-23,44,0
7870,2023-01-03,Referral,2023-10-06,12,0
7871,2023-03-05,Mobile,2023-04-15,80,10
7872,2023-01-29,Mobile,2023-02-18,21,0
7873,2023-01-11,Web,2023-09-26,56,0
7874,2023-04-07,Web,2024-03-19,28,0
7875,2023-12-24,Web,2024-12-08,24,0
7876,2023-07-22,Mobile,2024-06-26,34,10
7877,2023-01-21,Mobile,2023-02-21,50,10
7878,2023-02-08,Mobile,2023-06-03,31,50
7879,2023-08-11,Web,2024-04-04,47,0
7880,2023-04-12,Web,2023-06-19,6,0
7881,2023-02-15,Mobile,2023-05-27,9,0
7882,2023-03-07,Web,2023-12-03,7,0
7883,2023-04-01,Mobile,2024-02-25,48,10
7884,2023-06-13,Mobile,2024-02-04,2,50
7885,2023-04-21,Mobile,2023-06-12,47,0
7886,2023-12-04,Referral,2024-11-22,14,0
7887,2023-05-03,Referral,2023-12-03,2,0
7888,2023-07-12,Mobile,2023-09-30,16,20
7889,2023-04-09,Mobile,2023-12-16,10,0
7890,2023-10-18,Web,2024-09-02,26,50
7891,2023-06-08,Referral,2023-08-19,19,0
7892,2023-04-13,Mobile,2024-02-24,10,10
7893,2023-10-08,Web,2023-12-15,59,0
7894,2023-02-12,Mobile,2023-08-17,15,50
7895,2023-03-25,Web,2023-06-17,19,0
7896,2023-07-10,Mobile,2024-06-21,56,0
7897,2023-02-20,Mobile,2023-09-15,2,0
7898,2023-07-29,Web,2024-01-31,14,0
7899,2023-05-06,Web,2023-12-10,15,0
7900,2023-03-10,Referral,2023-07-12,20,0
7901,2023-09-22,Mobile,2024-05-24,3,50
7902,2023-09-15,Referral,2024-08-19,3,10
7903,2023-07-07,Web,2024-01-29,16,10
7904,2023-08-18,Mobile,2024-06-09,1,10
7905,2023-07-08,Mobile,2023-09-04,8,0
7906,2023-01-10,Web,2023-06-08,6,0
7907,2023-04-24,Web,2024-04-18,20,0
7908,2023-03-17,Web,2023-06-15,0,50
7909,2023-06-13,Web,2023-07-09,33,0
7910,2023-03-26,Referral,2024-02-24,58,0
7911,2023-02-18,Web,2023-12-11,36,0
7912,2023-11-22,Mobile,2024-07-19,51,0
7913,2023-06-26,Mobile,2023-07-29,30,50
7914,2023-08-06,Web,2024-02-09,21,0
7915,2023-07-08,Mobile,2023-12-19,7,10
7916,2023-12-12,Web,2024-01-03,9,0
7917,2023-08-18,Mobile,2023-09-29,11,50
7918,2023-09-12,Web,2023-12-26,1,50
7919,2023-08-24,Mobile,2024-06-13,73,0
7920,2023-01-26,Mobile,2023-07-22,69,0
7921,2023-03-13,Referral,2024-02-23,3,20
7922,2023-09-18,Referral,2023-11-28,24,0
7923,2023-09-11,Mobile,2024-03-24,18,0
7924,2023-09-28,Web,2023-11-14,34,0
7925,2023-05-03,Mobile,2023-09-07,27,0
7926,2023-05-24,Mobile,2024-03-01,3,0
7927,2023-09-14,Referral,2024-08-26,32,10
7928,2023-05-24,Web,2023-12-10,28,10
7929,2023-09-16,Web,2024-08-18,22,10
7930,2023-02-16,Mobile,2023-06-25,15,50
7931,2023-12-17,Mobile,2024-03-26,92,0
7932,2023-01-13,Web,2023-06-23,56,0
7933,2023-07-27,Mobile,2023-09-09,26,0
7934,2023-11-07,Mobile,2024-11-05,0,50
7935,2023-08-23,Referral,2024-02-16,16,0
7936,2023-05-29,Mobile,2023-11-22,36,0
7937,2023-11-18,Web,2024-03-21,3,0
7938,2023-06-04,Web,2024-03-07,15,50
7939,2023-06-15,Web,2024-06-11,6,50
7940,2023-03-31,Mobile,2024-03-15,12,10
7941,2023-07-05,Mobile,2024-05-23,0,0
7942,2023-11-14,Web,2024-08-05,4,0
7943,2023-12-24,Mobile,2024-10-04,18,0
7944,2023-06-23,Mobile,2024-05-21,68,0
7945,2023-08-05,Web,2023-12-11,20,0
7946,2023-09-21,Web,2024-06-29,18,0
7947,2023-04-07,Referral,2023-07-13,46,0
7948,2023-04-27,Web,2023-06-05,9,10
7949,2023-07-18,Mobile,2024-05-28,2,20
7950,2023-11-16,Mobile,2024-03-27,7,0
7951,2023-01-21,Mobile,2023-02-14,47,50
7952,2023-07-19,Mobile,2024-04-09,33,0
7953,2023-12-07,Mobile,2024-05-26,2,0
7954,2023-09-05,Referral,2024-07-24,32,0
7955,2023-10-03,Referral,2024-05-30,80,50
7956,2023-09-21,Mobile,2023-10-27,1,0
7957,2023-02-27,Web,2023-10-20,28,50
7958,2023-10-29,Web,2024-05-11,14,0
7959,2023-01-31,Mobile,2023-12-31,20,20
7960,2023-09-06,Mobile,2024-02-02,22,0
7961,2023-04-03,Web,2023-07-17,44,10
7962,2023-09-22,Web,2023-12-14,24,50
7963,2023-09-28,Mobile,2024-03-10,26,50
7964,2023-04-04,Web,2023-12-19,12,20
7965,2023-06-03,Mobile,2024-03-12,4,0
7966,2023-10-12,Mobile,2024-04-21,34,0
7967,2023-03-21,Mobile,2023-10-21,0,20
7968,2023-10-19,Web,2024-06-20,11,0
7969,2023-03-25,Web,2023-05-24,7,10
7970,2023-12-31,Web,2024-05-20,14,0
7971,2023-02-06,Web,2023-05-27,11,0
7972,2023-12-08,Mobile,2024-02-19,36,0
7973,2023-11-23,Mobile,2024-06-04,9,0
7974,2023-08-20,Web,2024-03-03,24,0
7975,2023-04-03,Web,2024-01-10,18,0
7976,2023-12-02,Web,2024-01-07,48,0
7977,2023-04-12,Referral,2023-10-08,16,10
7978,2023-06-15,Mobile,2024-03-03,59,0
7979,2023-06-08,Referral,2023-10-13,0,50
7980,2023-01-14,Referral,2023-04-13,27,0
7981,2023-08-13,Mobile,2024-03-20,0,10
7982,2023-03-14,Mobile,2023-10-20,37,0
7983,2023-09-06,Web,2023-09-24,8,0
7984,2023-04-01,Mobile,2023-05-12,14,0
7985,2023-08-04,Web,2023-09-04,14,0
7986,2023-03-31,Referral,2023-09-03,56,10
7987,2023-01-29,Web,2023-04-07,3,20
7988,2023-11-01,Mobile,2024-01-14,32,0
7989,2023-08-08,Web,2024-01-13,119,10
7990,2023-11-24,Referral,2024-08-07,0,0
7991,2023-08-03,Web,2024-05-04,101,20
7992,2023-08-09,Mobile,2023-09-11,0,0
7993,2023-02-11,Mobile,2023-04-30,55,0
7994,2023-05-15,Web,2024-02-27,97,0
7995,2023-02-11,Mobile,2023-04-15,148,50
7996,2023-06-13,Referral,2024-02-15,18,0
7997,2023-12-27,Web,2024-11-24,60,0
7998,2023-10-10,Referral,2024-03-11,3,0
7999,2023-02-27,Mobile,2023-03-13,16,0
8000,2023-10-29,Referral,2024-03-13,11,0
8001,2023-11-18,Web,2024-01-23,15,0
8002,2023-01-25,Mobile,2023-10-18,36,50
8003,2023-03-14,Referral,2023-10-22,2,10
8004,2023-05-09,Mobile,2023-12-31,189,50
8005,2023-03-28,Mobile,2024-03-02,30,0
8006,2023-11-26,Web,2024-02-10,62,0
8007,2023-06-02,Web,2023-06-22,53,0
8008,2023-07-01,Mobile,2023-08-12,43,0
8009,2023-05-05,Mobile,2023-11-02,1,50
8010,2023-03-08,Mobile,2024-01-27,21,20
8011,2023-01-06,Web,2023-04-03,11,0
8012,2023-05-05,Mobile,2023-05-26,3,10
8013,2023-11-10,Web,2024-04-18,12,50
8014,2023-11-22,Mobile,2024-05-16,31,20
8015,2023-02-22,Referral,2023-05-07,7,0
8016,2023-03-07,Mobile,2023-05-21,17,0
8017,2023-11-10,Web,2024-07-26,15,0
8018,2023-03-23,Referral,2023-08-05,1,10
8019,2023-03-28,Mobile,2023-05-20,29,20
8020,2023-01-02,Mobile,2023-01-27,28,0
8021,2023-07-23,Web,2024-06-11,101,0
8022,2023-05-30,Mobile,2024-01-09,10,10
8023,2023-10-20,Web,2024-04-28,16,0
8024,2023-04-13,Mobile,2023-05-19,15,0
8025,2023-01-24,Web,2023-08-19,75,0
8026,2023-07-31,Web,2024-05-06,15,0
8027,2023-03-06,Web,2023-11-07,17,0
8028,2023-07-28,Web,2023-08-17,8,0
8029,2023-09-08,Web,2024-07-24,0,50
8030,2023-04-27,Mobile,2023-10-21,3,0
8031,2023-04-26,Web,2023-09-14,36,20
8032,2023-08-25,Mobile,2024-02-24,34,0
8033,2023-04-15,Web,2024-04-12,11,10
8034,2023-09-16,Referral,2023-11-20,19,0
8035,2023-02-15,Referral,2023-06-03,10,0
8036,2023-11-07,Web,2024-09-23,39,0
8037,2023-11-27,Mobile,2024-06-13,55,0
8038,2023-08-04,Web,2024-04-20,68,0
8039,2023-10-28,Referral,2024-01-16,5,0
8040,2023-11-29,Mobile,2024-08-30,35,0
8041,2023-01-24,Web,2023-07-28,98,0
8042,2023-02-04,Web,2023-06-20,31,20
8043,2023-01-24,Web,2023-06-28,12,0
8044,2023-01-28,Web,2023-07-06,30,0
8045,2023-01-16,Mobile,2024-01-14,34,0
8046,2023-02-28,Mobile,2023-10-25,15,50
8047,2023-08-31,Web,2024-05-09,3,50
8048,2023-07-26,Web,2024-01-11,27,0
8049,2023-09-28,Web,2024-04-24,48,0
8050,2023-09-06,Web,2024-02-22,180,50
8051,2023-09-24,Referral,2024-04-28,7,50
8052,2023-07-12,Web,2024-03-26,36,0
8053,2023-12-01,Mobile,2024-05-10,0,0
8054,2023-08-06,Web,2024-02-03,105,10
8055,2023-04-25,Web,2023-07-13,0,0
8056,2023-03-09,Mobile,2023-09-07,13,20
8057,2023-10-26,Mobile,2024-08-09,2,0
8058,2023-11-21,Mobile,2024-10-20,29,0
8059,2023-03-16,Mobile,2023-07-31,12,0
8060,2023-04-13,Mobile,2023-08-20,39,0
8061,2023-10-24,Web,2024-09-04,19,0
8062,2023-06-27,Mobile,2024-05-16,16,50
8063,2023-08-03,Mobile,2023-12-12,12,0
8064,2023-11-11,Web,2024-10-25,2,0
8065,2023-02-08,Mobile,2023-09-25,6,0
8066,2023-09-16,Web,2023-10-07,30,0
8067,2023-07-23,Web,2024-07-14,20,0
8068,2023-01-07,Mobile,2023-11-18,2,10
8069,2023-02-18,Referral,2023-10-26,23,50
8070,2023-01-26,Referral,2023-06-16,1,0
8071,2023-06-10,Web,2024-01-17,21,0
8072,2023-12-23,Mobile,2024-07-10,100,0
8073,2023-06-25,Mobile,2024-01-16,11,0
8074,2023-03-20,Web,2023-10-17,38,0
8075,2023-01-02,Mobile,2023-01-22,41,0
8076,2023-05-12,Mobile,2023-05-29,15,0
8077,2023-10-03,Referral,2023-12-24,26,0
8078,2023-04-27,Web,2023-12-01,19,0
8079,2023-06-13,Web,2024-05-23,9,0
8080,2023-10-15,Referral,2024-09-12,42,0
8081,2023-01-28,Mobile,2023-05-31,36,0
8082,2023-11-29,Referral,2024-06-01,69,0
8083,2023-01-01,Web,2023-11-25,28,0
8084,2023-07-07,Mobile,2024-06-05,14,0
8085,2023-02-25,Mobile,2024-02-19,37,0
8086,2023-02-04,Web,2023-06-25,28,0
8087,2023-04-22,Mobile,2023-10-22,28,50
8088,2023-10-13,Mobile,2024-05-12,56,20
8089,2023-11-06,Web,2024-01-03,72,20
8090,2023-02-05,Web,2023-04-29,5,0
8091,2023-08-05,Mobile,2024-05-06,11,50
8092,2023-03-21,Mobile,2023-07-21,31,10
8093,2023-11-10,Referral,2024-02-28,24,0
8094,2023-03-24,Web,2023-07-11,31,0
8095,2023-03-06,Web,2024-01-07,17,0
8096,2023-11-21,Referral,2024-03-22,15,0
8097,2023-05-08,Referral,2023-12-27,3,20
8098,2023-11-03,Web,2024-04-03,29,0
8099,2023-01-22,Mobile,2024-01-15,5,10
8100,2023-08-04,Web,2024-01-05,33,0
8101,2023-04-17,Web,2024-02-19,102,50
8102,2023-04-19,Web,2024-01-04,8,0
8103,2023-12-23,Web,2024-03-18,4,50
8104,2023-06-30,Referral,2023-07-20,0,0
8105,2023-12-22,Mobile,2024-07-06,14,0
8106,2023-06-13,Referral,2024-01-14,7,0
8107,2023-03-09,Mobile,2023-05-26,20,0
8108,2023-10-19,Mobile,2024-07-26,22,10
8109,2023-06-29,Mobile,2023-09-02,12,0
8110,2023-06-30,Referral,2023-07-28,41,0
8111,2023-06-18,Mobile,2023-07-15,70,0
8112,2023-01-22,Mobile,2024-01-04,7,0
8113,2023-03-07,Referral,2023-11-24,54,0
8114,2023-01-21,Web,2023-08-11,4,0
8115,2023-04-10,Mobile,2023-06-06,7,50
8116,2023-10-27,Referral,2024-03-18,24,20
8117,2023-04-13,Referral,2024-01-13,10,20
8118,2023-02-16,Web,2023-09-09,1,0
8119,2023-02-08,Mobile,2023-07-26,10,0
8120,2023-10-12,Mobile,2024-01-16,70,0
8121,2023-11-06,Web,2023-12-03,5,0
8122,2023-03-31,Mobile,2023-07-01,43,0
8123,2023-03-26,Web,2023-09-28,38,0
8124,2023-09-30,Web,2024-09-23,3,20
8125,2023-12-02,Mobile,2024-09-14,11,10
8126,2023-07-07,Mobile,2023-08-01,6,50
8127,2023-06-08,Mobile,2023-07-31,0,0
8128,2023-08-31,Mobile,2024-03-12,5,0
8129,2023-03-14,Web,2023-10-09,6,10
8130,2023-02-18,Web,2023-04-07,5,0
8131,2023-04-11,Web,2024-02-09,2,0
8132,2023-01-02,Web,2023-05-14,22,20
8133,2023-09-01,Mobile,2024-03-12,11,0
8134,2023-06-25,Mobile,2023-12-16,71,50
8135,2023-08-26,Web,2024-06-04,6,0
8136,2023-02-28,Web,2023-09-21,27,20
8137,2023-12-19,Mobile,2024-04-26,69,0
8138,2023-04-09,Web,2024-01-30,1,0
8139,2023-12-25,Referral,2024-11-04,21,0
8140,2023-01-02,Mobile,2023-01-22,17,0
8141,2023-08-31,Web,2024-08-14,79,0
8142,2023-10-24,Web,2024-07-28,32,20
8143,2023-07-30,Mobile,2024-05-23,12,10
8144,2023-05-03,Web,2023-05-27,37,0
8145,2023-08-17,Web,2023-09-09,26,0
8146,2023-03-23,Web,2023-04-09,12,0
8147,2023-05-24,Mobile,2023-06-14,46,0
8148,2023-05-20,Mobile,2023-12-16,33,10
8149,2023-01-29,Web,2023-03-04,0,0
8150,2023-09-27,Mobile,2024-07-26,60,50
8151,2023-09-04,Mobile,2024-07-08,15,0
8152,2023-01-12,Mobile,2023-02-28,31,0
8153,2023-12-21,Web,2024-03-27,15,20
8154,2023-12-03,Mobile,2024-02-11,63,0
8155,2023-04-16,Referral,2023-08-17,31,0
8156,2023-02-01,Web,2023-12-11,25,0
8157,2023-03-15,Web,2023-05-30,117,0
8158,2023-06-20,Web,2024-05-23,9,0
8159,2023-12-03,Web,2024-05-17,2,0
8160,2023-03-10,Web,2024-02-07,21,0
8161,2023-10-28,Referral,2024-09-24,16,0
8162,2023-12-28,Referral,2024-09-26,18,0
8163,2023-05-17,Web,2023-12-25,29,50
8164,2023-04-10,Mobile,2023-12-24,28,0
8165,2023-05-26,Mobile,2023-07-28,14,0
8166,2023-01-09,Mobile,2023-02-14,59,0
8167,2023-03-03,Mobile,2024-02-09,31,0
8168,2023-07-04,Web,2023-11-05,66,0
8169,2023-01-29,Mobile,2023-12-09,73,20
8170,2023-04-24,Mobile,2023-04-30,5,0
8171,2023-05-23,Mobile,2023-09-22,34,0
8172,2023-04-30,Mobile,2023-06-10,11,0
8173,2023-06-19,Web,2023-09-28,54,0
8174,2023-06-06,Web,2024-06-03,39,0
8175,2023-12-01,Referral,2024-08-18,6,0
8176,2023-12-15,Mobile,2024-04-25,83,50
8177,2023-09-17,Referral,2024-09-14,34,0
8178,2023-03-23,Web,2023-08-30,89,0
8179,2023-08-30,Mobile,2024-01-26,6,10
8180,2023-06-21,Mobile,2023-08-21,61,50
8181,2023-08-19,Referral,2023-11-01,33,0
8182,2023-07-27,Web,2023-09-13,24,50
8183,2023-03-16,Web,2023-10-18,51,20
8184,2023-09-27,Mobile,2024-03-24,30,0
8185,2023-04-24,Referral,2023-09-16,33,0
8186,2023-03-03,Referral,2023-05-22,8,0
8187,2023-12-28,Referral,2024-06-07,50,0
8188,2023-11-16,Referral,2024-02-13,31,0
8189,2023-04-12,Web,2024-03-03,55,50
8190,2023-12-28,Web,2024-11-05,12,0
8191,2023-07-29,Web,2023-08-20,12,20
8192,2023-09-12,Web,2024-06-26,0,10
8193,2023-01-20,Referral,2023-03-07,43,0
8194,2023-02-27,Referral,2023-07-15,12,50
8195,2023-04-22,Web,2023-08-06,11,10
8196,2023-11-09,Mobile,2024-03-29,35,0
8197,2023-07-15,Referral,2024-02-26,8,20
8198,2023-12-19,Mobile,2024-08-08,71,0
8199,2023-04-02,Web,2024-01-25,23,0
8200,2023-02-21,Mobile,2023-12-28,104,0
8201,2023-10-20,Web,2024-09-04,2,20
8202,2023-01-08,Mobile,2023-05-11,12,10
8203,2023-10-27,Mobile,2024-02-07,14,0
8204,2023-04-08,Web,2024-03-27,39,0
8205,2023-08-24,Referral,2024-07-17,7,0
8206,2023-03-10,Mobile,2023-08-20,14,0
8207,2023-02-14,Mobile,2023-10-15,72,0
8208,2023-05-17,Referral,2024-04-05,3,50
8209,2023-08-22,Web,2024-07-26,41,50
8210,2023-02-01,Web,2023-08-13,36,0
8211,2023-10-16,Referral,2024-08-24,4,0
8212,2023-05-06,Web,2024-01-14,34,20
8213,2023-03-08,Mobile,2023-04-07,25,20
8214,2023-01-30,Web,2023-08-11,10,0
8215,2023-04-24,Web,2023-09-15,11,0
8216,2023-07-23,Mobile,2024-01-24,53,50
8217,2023-01-29,Web,2023-02-23,7,0
8218,2023-05-11,Mobile,2023-10-25,21,50
8219,2023-07-04,Mobile,2023-09-17,34,50
8220,2023-09-10,Referral,2023-12-05,4,0
8221,2023-10-13,Mobile,2024-03-20,80,50
8222,2023-03-03,Web,2024-01-17,9,0
8223,2023-01-03,Referral,2023-12-28,11,0
8224,2023-03-09,Mobile,2023-04-29,32,0
8225,2023-01-25,Mobile,2023-08-11,2,0
8226,2023-06-28,Referral,2024-02-11,29,0
8227,2023-05-21,Mobile,2024-01-17,74,0
8228,2023-08-19,Mobile,2024-05-29,8,0
8229,2023-10-27,Mobile,2023-11-10,13,0
8230,2023-06-12,Web,2023-11-15,7,20
8231,2023-11-07,Web,2024-10-20,51,0
8232,2023-05-10,Mobile,2023-08-26,5,20
8233,2023-09-03,Web,2024-01-09,12,0
8234,2023-10-24,Web,2024-04-30,27,0
8235,2023-06-21,Web,2024-04-10,15,0
8236,2023-03-05,Mobile,2023-04-19,2,0
8237,2023-01-31,Web,2023-02-15,88,0
8238,2023-02-16,Mobile,2023-09-26,12,0
8239,2023-05-10,Web,2023-05-15,17,0
8240,2023-12-18,Mobile,2024-06-10,5,0
8241,2023-11-29,Mobile,2024-11-05,60,0
8242,2023-04-20,Mobile,2024-01-31,10,10
8243,2023-03-10,Web,2023-05-06,0,0
8244,2023-02-27,Referral,2023-07-06,11,0
8245,2023-04-16,Referral,2023-10-12,124,0
8246,2023-10-27,Referral,2024-07-22,4,50
8247,2023-11-26,Referral,2024-08-21,0,0
8248,2023-09-13,Mobile,2024-04-03,25,0
8249,2023-11-08,Mobile,2024-07-25,13,10
8250,2023-06-20,Mobile,2023-12-13,47,0
8251,2023-06-11,Mobile,2023-08-13,39,20
8252,2023-10-13,Referral,2024-01-31,6,0
8253,2023-03-12,Mobile,2023-07-19,24,0
8254,2023-09-12,Referral,2023-10-02,0,10
8255,2023-02-24,Web,2023-04-07,17,0
8256,2023-11-19,Referral,2024-07-23,37,10
8257,2023-01-03,Mobile,2023-08-05,16,0
8258,2023-01-26,Mobile,2023-12-11,3,10
8259,2023-11-09,Web,2024-08-24,1,0
8260,2023-05-06,Mobile,2023-10-25,57,0
8261,2023-02-22,Referral,2023-11-17,66,0
8262,2023-07-17,Web,2023-10-27,12,0
8263,2023-10-26,Mobile,2024-03-12,5,0
8264,2023-07-07,Web,2024-01-08,115,0
8265,2023-07-05,Referral,2024-02-16,23,0
8266,2023-11-01,Mobile,2024-04-02,19,0
8267,2023-10-25,Web,2024-06-29,40,0
8268,2023-07-23,Web,2024-06-04,5,0
8269,2023-01-11,Mobile,2023-04-01,26,50
8270,2023-12-25,Web,2024-09-16,66,0
8271,2023-12-20,Mobile,2024-08-11,0,0
8272,2023-05-26,Referral,2023-12-07,33,0
8273,2023-03-26,Referral,2023-08-11,24,0
8274,2023-04-10,Web,2024-02-17,90,10
8275,2023-04-14,Referral,2023-12-26,8,0
8276,2023-02-15,Mobile,2023-10-22,58,0
8277,2023-02-13,Web,2023-11-09,11,50
8278,2023-10-05,Web,2024-08-29,16,0
8279,2023-06-30,Web,2024-05-29,7,0
8280,2023-07-06,Referral,2024-06-17,59,0
8281,2023-04-24,Web,2023-05-02,6,0
8282,2023-09-12,Web,2023-10-23,58,10
8283,2023-01-30,Mobile,2023-04-15,18,50
8284,2023-09-21,Mobile,2024-06-13,54,10
8285,2023-04-08,Mobile,2023-12-05,9,10
8286,2023-11-09,Mobile,2024-09-15,4,50
8287,2023-11-25,Web,2024-11-18,24,10
8288,2023-04-25,Referral,2023-10-24,21,0
8289,2023-10-03,Web,2024-01-11,13,0
8290,2023-10-08,Mobile,2024-05-26,32,0
8291,2023-10-02,Mobile,2023-10-17,2,0
8292,2023-09-18,Web,2024-06-14,29,0
8293,2023-11-27,Referral,2024-06-07,7,10
8294,2023-07-26,Mobile,2024-02-24,4,0
8295,2023-11-24,Web,2023-12-11,72,0
8296,2023-07-30,Referral,2024-01-12,18,0
8297,2023-08-03,Mobile,2023-10-06,43,0
8298,2023-02-09,Mobile,2023-02-18,2,0
8299,2023-01-26,Mobile,2023-08-20,1,0
8300,2023-01-27,Referral,2023-02-12,20,10
8301,2023-07-09,Web,2024-06-18,11,20
8302,2023-03-24,Web,2023-11-23,0,0
8303,2023-06-19,Mobile,2024-02-03,6,0
8304,2023-06-16,Web,2023-12-19,7,20
8305,2023-07-07,Mobile,2024-05-03,10,0
8306,2023-06-18,Web,2024-04-21,62,0
8307,2023-10-16,Web,2024-08-22,16,0
8308,2023-08-17,Web,2024-02-15,34,0
8309,2023-04-07,Mobile,2023-08-07,0,50
8310,2023-01-16,Referral,2024-01-07,50,0
8311,2023-10-06,Web,2023-12-25,8,0
8312,2023-05-15,Mobile,2023-07-04,11,0
8313,2023-01-26,Web,2023-09-14,1,20
8314,2023-12-18,Mobile,2024-12-12,15,0
8315,2023-01-12,Web,2023-11-06,57,0
8316,2023-03-13,Mobile,2023-11-12,14,0
8317,2023-05-13,Mobile,2024-04-29,71,10
8318,2023-04-16,Referral,2023-09-08,60,10
8319,2023-08-08,Web,2024-03-03,1,50
8320,2023-06-26,Mobile,2023-11-27,10,0
8321,2023-10-09,Mobile,2024-02-20,72,0
8322,2023-05-13,Referral,2024-04-30,0,20
8323,2023-01-22,Web,2023-12-25,43,20
8324,2023-09-26,Web,2024-06-25,71,0
8325,2023-06-10,Referral,2024-04-22,44,0
8326,2023-04-17,Web,2023-09-05,40,0
8327,2023-10-06,Web,2024-02-03,55,0
8328,2023-12-19,Web,2024-12-08,32,20
8329,2023-08-23,Referral,2024-02-04,16,0
8330,2023-01-18,Web,2023-06-26,1,10
8331,2023-08-30,Referral,2024-02-23,46,0
8332,2023-04-27,Mobile,2023-09-08,70,0
8333,2023-10-13,Web,2024-01-04,21,0
8334,2023-10-09,Mobile,2023-12-09,22,0
8335,2023-05-24,Web,2024-05-13,15,50
8336,2023-07-24,Mobile,2023-09-23,58,0
8337,2023-02-08,Mobile,2024-01-13,0,0
8338,2023-06-03,Mobile,2023-10-19,29,0
8339,2023-06-25,Web,2023-07-13,71,0
8340,2023-08-29,Mobile,2024-06-11,3,0
8341,2023-05-14,Referral,2024-03-07,95,0
8342,2023-02-15,Mobile,2023-07-16,102,0
8343,2023-02-19,Referral,2023-06-30,79,0
8344,2023-06-15,Web,2024-03-05,18,0
8345,2023-04-16,Referral,2024-02-28,14,0
8346,2023-08-04,Web,2024-03-13,36,0
8347,2023-05-26,Web,2024-01-18,11,50
8348,2023-03-13,Referral,2023-09-01,2,0
8349,2023-11-26,Referral,2024-04-21,69,0
8350,2023-09-30,Mobile,2024-06-20,30,0
8351,2023-09-04,Web,2024-04-13,6,0
8352,2023-07-05,Web,2024-05-12,0,10
8353,2023-03-11,Mobile,2023-08-08,38,50
8354,2023-05-30,Referral,2023-09-10,57,0
8355,2023-09-03,Web,2024-03-07,15,0
8356,2023-09-19,Referral,2024-03-10,2,0
8357,2023-01-26,Web,2023-09-20,31,0
8358,2023-05-20,Referral,2023-08-25,10,20
8359,2023-04-09,Referral,2023-08-08,4,0
8360,2023-10-05,Mobile,2023-10-13,21,0
